id,nome,indirizzo,orario,telefono,sito_web,commenti,forum,posizione/type,posizione/coordinate/0,posizione/coordinate/1,verificato/nome,verificato/link,description,Orari di apertura,Orario, telefono,Orario di visita,e-mail
zCYkl4c,Ospedale Santissima Trinità," Via Is Mirrionis 92, 09121 Cagliari (CA)", 24h, 0706092959 ," http://www.aslcagliari.it/index.php?xsl=18&s=8&v=9&c=2986&es=639,301&esn=Primo+piano&na=1&n=10"," (2018) Ho effettuato un'interruzione di gravidanza tramite Ru486. Mi sono trovata benissimo, il personale mi ha trattata egregiamente durante tutto l'iter. Voglio precisare che ho avuto solo qualche piccolo problema al controllo successivo circa una settimana dopo l'aborto. La dottoressa presente voleva comuninque procedere ad un raschiamento in quanto per lei era rimasto un ""deposito"" consistente dentro l'utero e mi ha rimandata alla settimana ancora successiva per verificarne lo stato e l'eventuale intervento. Io ho fatto di testa mia, mi sono fatta visitare da un'altra ginecologa che conoscevo bene: il deposito era minimo e infatti l'ho espulso nel tempo senza problemi. Ho infatti avuto un ciclo più o meno abbondante ma del tutto nella normalità di un ciclo comune, solo con una durata di 3 mesi. Alla fine è andato tutto bene anche senza entrare in sala operatoria, mi sono ripresa e tornata alla normalità.",,Point,9.106829166412355,39.23567695695176,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
OrBDJHp,Ospedale Santo Stefano di Prato," Via Suor Niccolina Infermiera 20/22, 59100 Prato (PO)", 24h, 0574802400, https://www.uslcentro.toscana.it/index.php/ospedali/ospedale-di-prato-santo-stefano/1233-reparti-e-servizi/13709-ostetricia-e-ginecologia," (Maggio 2020) La somministrazione delle 2 pillole è avvenuta nel reparto di ostetricia, con donne che girano con bimbi appena nati, e mamme in attesa, senza una stanza dedicata a noi, in una saletta dove ci concedono di attendere dopo le pillole solo 2 ore, e poi ci mandano a casa senza troppe informazioni. Dovrebbe avvenire tutto in tranquillità e privacy cosa che è mancata, oltre al fatto che l'aborto dovrebbe avvenire entro 24 ore o poco più, ma nel mio caso che non ho visto queste emoraggie o grumi, mi chiedo sarà avvenuto? Dopo 48 ore mi sono recata in reparto e dopo una tirata di orecchie sul fatto che a 41 anni non si può rimanere incinte ed abortire, senza conoscere le mie motivazioni vere,, mi fanno un eco e mi dicono che sta procedendo tutto ma la certezza l'avremo alla visita dopo 3 settimane.",,Point,11.063618659973146,43.89090320375966,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
Lj8sfBK,Ospedale SS. Antonio e Biagio e Cesare Arrigo," Via Venezia, 16, 15121 Alessandria AL", 24h, 0131 206111, www.ospedale.al.it,"  Una decina di anni fa ho accompagnato un’amica che doveva effettuare un’IVG. Il giorno dell’intervento ci siamo recate presso l’ospedale SS. Antonio e Biagio e Cesare Arrigo dove è stato effettuato l’intervento. Il personale si è rivelato competente, professionale e soprattutto UMANO.",,Point,8.621976971626284,44.91596264221879,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
c606Zl4,Ospedale SS. Giovanni e Paolo," Castello 6777, 30122 Venezia", 24h, 0415294111, http://www.ulss12.ve.it/sediOspedaliere.aspx?idP=4," Sono stata trattata con tatto e delicatezza, addirittura il primario, un uomo oramai di una certa età, vedendomi tesa, ha cercato di sdrammatizzare e mettermi a mio agio. L'ambiente in cui mi sono ritrovata ha fatto sì che vivessi questa esperienza con serenità.",,Point,12.343520522117617,45.440279261561926,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
JRPvP0J,Ospedale vecchio di Legnano," Via Cesare Candiani 2, 20025 Legnano (MI)", lun-ven 8:00-17:00, 0331449111, http://www.asst-ovestmi.it/home/dovesiamo," I medici all'interno sono tutti obiettori; al reparto di ginecologia, una dottoressa mi ha prescritto la pillola del giorno dopo solo dopo averla implorata. Mi ha continuato a ribadire che lei era profondamente contraria e che faceva un'eccezione solo per quell'occasione. ",,Point,8.93142342567444,45.59531757863821,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
0XD3xQ4,Ospedale Versilia," Via Aurelia, 335, 55041 Lido di Camaiore, Camaiore (LU)",, 05846051, , Nello stabilimento ospedaliero Versilia risultano **14 ginecologi obiettori su 16 ginecologi in servizio**.,,Point,10.223872661590578,43.91441886479921,Obiezione Respinta,https://obiezionerespinta.info/," Ospedale Versilia, Azienda USL 12",,,,,
MVbqKXq,Ospedali Riuniti Valdichiana Senese," Località Nottola, 53045 Ospedali Riuniti Valdichiana Sudest SI", 24h, 0578 713111, http://www.usl7.toscana.it/index.php/ospedali/stabilimento-ospedaliero-nottola,"  il direttore del reparto di Ostetricia e Ginecologia, Marco Cencini, non è un obiettore ed è stato di grande aiuto nello sveltire le pratiche per l'IVG farmacologica. Non sono informata sugli altri ginecologi. ",,Point,11.825419664382936,43.118504278278515,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
3yjGShU,Ospede ASL Martiri della Villa Malta," Via Sarno Striano 73, 84087 Sarno (SA)", 24h, 0819684955, http://www.aslsalerno.it/ostetricia-ginecologia," Il centro è l'unico in zona e funziona bene, ma la testimonianza riguarda una paziente che ha incontrato per sua sfortuna all'uscita del reparto dove si effettuano le IVG, una signora da lei descritta ""anziana"" che l'ha insultata per la prenotazione appena effettuata, dicendole che commetteva peccato e che stava per uccidere una persona. La signora, immagino molto turbata già di suo per la decisione presa, ha raccontato che in quel momento si è sentita coinvolta da quelle parole e ha deciso di strappare la prenotazione stampata, ma di essersene pentita perchè la sua volontà era di interrompere la gravidanza. È ritornata in reparto piangendo disperata e chiedendo di non essere giudicata per quello che aveva deciso di fare e dopo tentativi vari di calmarla, ci racconta la sua storia e che era tornata per ristampare la prenotazione. Ovviamente tutto fatto senza nessun problema e la signora è andata via più serena ringraziando di non averla giudicata, almeno in reparto.",,Point,14.600915908813478,40.81179544348495,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
5nYkc5d,Poliambulatorio di Via Biseo," Via Camillo Biseo 17, 25128 Brescia (BS)", lun 10:40-13:00 14:00-16:00 mar-mer-ven 8:00-13:00 gio 8:00-14:00 ,  	030306051, http://www.poliambulatori.asst-spedalicivili.it/servizi/Menu/dinamica.aspx?idSezione=17463&idArea=18708&idCat=18709&ID=18709&TipoElemento=categoria," Nonostante la mia prescrizione riportasse ""visita ginecologica per interruzione di gravidanza"" e dopo aver pagato i 32€ di ticket, mi sono ritrovata davanti questa bigottissima ginecologa che non solo non mi ha visitato, ma mi ha riso in faccia e mi ha liquidato prescrivendomi dell'acido folico.",,Point,10.226780176162722,45.545770728410105,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
ZSKBYqQ,Poliambulatorio Viale della Vittoria," Viale Della Vittoria 9, 60123 Ancona (AN)", lun-ven 08:00-12:30 mer 08:00-12:30 15:00-17:00 , 07187051,," (2010) Il medico Alberto Capuani che trovai nella struttura fu molto cordiale e umano. Andai lì perché si era rotto il preservativo, gli spiegai la situazione e mi prescrisse la pillola del giorno dopo.",,Point,13.520264625549318,43.61598798645246,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
xylVFdW,"Policlinico ""SS. Annunziata"""," Via dei Vestini, Località Colle dell'Ara, 66100 Chieti", 24h, 08713581, http://www.info.asl2abruzzo.it/ospedalechieti/, Non hanno voluto fare un'IVG ad una mia amica perchè i dottori sono obiettori,,Point,14.15245056152344,42.36556773173733,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
lQHcNfx,Polo Ospedaliero Santa Chiara," Via Paolo Savi, 10, 56126 Pisa PI, Italia", 24 h, 050 992111,  www.ao-pisa.toscana.it," 1) Sono passata in urgenza ginecologica per richiedere una pillola del giorno dopo, a parte le occhiate tra i medici ho dovuto subire una visita ginecologica con ecografia e palpazione senza che mi venisse proposto di rifiutarla
2) Sono stata accolta in reparto di ginecologia per richiedere con urgenza la pillola del giorno dopo e dove ho incontrato persone competenti che mi hanno saputo indirizzare positivamente per le mie esigenze e fornito immediatamente di ricetta medica.",,Point,10.393420457839968,43.7206913039888,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
SpB8xYy,Presidio ospedaliero di Brindisi - A. Perrino," Strada Statale 7 per Mesagne, 72100 Brindisi (BR)", 24h, 0831537111 , https://www.sanita.puglia.it/web/asl-brindisi/ospedali_det/-/journal_content/56/36031/ostetricia-ginecologia-e-senologia, (Marzo 2018) Da circa un mese c'è un ginecologo che pratica Ivg e il direttore ci ha assicurato che verrà approntata una equipe specializzata che si occuperà quindi anche di interruzione farmacologica e parto indolore.,,Point,17.914157509803776,40.62419730690037,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
6yLU2qf,Presidio Ospedaliero di Livorno," Viale Vittorio Alfieri, 48, 57124 Livorno LI",, 0586 223111, http://www.usl6.toscana.it/usl6/index.php?option=com_content&view=article&id=2388:presidio-ospedaliero-di-livorno&catid=62&Itemid=271, Nello stabilimento ospedaliero di Livorno risultano **6 ginecologi obiettori su 12 ginecologi in servizio**.,,Point,10.32446622848511,43.550103323292255,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
CRZSCKU,Presidio Ospedaliero di Trebisacce," Via della Libertà 468, 87075 Trebisacce (CS)", 24h, 0981509111, http://www.asp.cosenza.it/, Non praticano più aborti da quando 1 o 2 anni fa hanno tolto la degenza a causa dei tagli.,,Point,16.535679101943973,39.873639848053024,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
vHX6nmb,Presidio Ospedaliero di Vittorio Veneto," Via Carlo Forlanini 71, 31029 Vittorio Veneto (TV)", 24h,  0438665111, https://www.ulss7.it/ostetricia-e-ginecologia-vv," (2018) Si pratica l'IVG anche se sono passata prima attraverso il consultorio quindi non saprei che contatti condividere. Nessuno mi ha fatto problemi, personale molto professionale e riservato. ",,Point,12.32069492340088,45.98732368147353,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
v3Oonpv,Presidio Ospedaliero Portoferraio," Località San Rocco, 57037 Portoferraio LI",, 0565 926111, http://www.usl6.toscana.it/usl6/index.php?option=com_content&view=article&id=1189:presidio-ospedaliero-portoferraio&catid=62&Itemid=271, Nello stabilimento ospedaliero di Portoferraio risultano **2 ginecologi obiettori su 3 ginecologi in servizio**.,,Point,10.31971335411072,42.81594486490363,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
ZIcOKAA,Primo Policlinico di Napoli," Vico Luigi De Crecchio, 80138 Napoli (NA)", 24h, 800177780, http://www.policliniconapoli.it/," È stato impossibile accedere al reparto di ginecologia. La mia ginecologa mi aveva consigliato di andare in ospedale molto presto, 4 del mattino, perché c'è molta attesa. A quell'ora, c'era già gente arrivata prima di me. Alle 8 aprono il reparto ma accettano solo 4 visite al giorno poiché su 25 ginecologi operanti solo 4 praticano aborti. Alla fine, non riesco a prenotarmi e accedere al reparto, così vado via.",,Point,14.253205060958864,40.85072864812675,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
bPVZSo6,Pronto Soccorso dell'Ospedale di Velletri," Via Orti Ginnetti 7, 00049 Velletri (RM)", 24h,  0693271, aslromah.it," La ginecologa mi ha fatto qualche domanda (età, stato di salute, se avessi già preso la pillola anticoncezionale o quella del giorno dopo) e poi mi ha prescritto la pillola del giorno dopo senza nessuna difficoltà.",,Point,12.78140187263489,41.6876116990121,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
fVXuTGR,Pronto Soccorso dell'Ospedale Maggiore," Via Carlo e Giani Stuparich, 34129 Trieste ", 24h, 0403991111, http://www.aots.sanita.fvg.it/aots/portale/welcome.asp," Mi sono rivolta al pronto soccorso dell'ospedale Maggiore per poter farmi prescrivere la pillola del giorno dopo. Mi ha accolto un'infermiere, che ha comunicato le mie necessità a una dottoressa in una stanza a parte. Quest'ultima non è neppure uscita dalla stanza, e servendosi dell'infermiere come messaggero mi ha fatto comunicare che lì, ""quelle cose, non le facevano"". Ho preteso di parlarle personalmente, e l'infermiere, imbarazzato, mi ha comunicato che la dottoressa non poteva venire a parlarmi. Ho chiesto dunque di vedere un medico che non fosse obiettore ricordandogli che si trattava di un mio diritto, e mi è stato detto che in quel momento non erano presenti. ",,Point,13.783223032951355,45.650299623541684,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
6kInLSJ,Pronto Soccorso di Ostetricia e Ginecologia - Ospedale Maggiore," Via dell'Ospedale 2, 40133 Bologna (BO)", 24h,  0513172472, https://www.ausl.bologna.it/iap_dati/view_site?id=14738," (1) È un episodio successo nel 2015 quando per avere la pillola del giorno dopo occorreva ancora la ricetta. Mi è stata negata la pillola del giorno dopo in quanto la dottoressa di turno era obiettrice. Essendo inoltre un giorno festivo ho protestato, sapendo che per legge non avrebbero potuto negarmela. E invece, con supponenza, mi è stato risposto che avevo 72 ore di tempo e che avrei potuto rivolgermi altrove, la mattina seguente.
(2) Ho avuto un'esperienza allucinante per un semplice tampax rotto e incastratosi nella vagina. Era una domenica sera di maggio quando mi accorgo che il tampax è rimasto dentro in parte. Tra mal di pancia terribili, aspetto la nottata e siccome non migliorava e il mio medico non mi rispondeva al telefono. Decido di andare al PS il giorno dopo. Dopo 4 ore e mezzo di attesa mi visitano. La dottoressa molto sgarbata mi fa ""apri le gambe"", apro e controlla frettolosamente. ""Non c'è nulla, hai espulso il pezzo di tampax con le feci"". Sì perché ero andata in bagno, ma non mi ero accorta di aver espluso il pezzettino, era mattina prestissimo ed ero sfinita. Oltretutto il dolore lo sentivo ancora, forse era dovuto al ciclo. Nel mentre le colleghe e infermiere ridacchiano e mi prendono per il culo guardandomi. Mi vesto e mi avvicino al tavolo per prendere la ricevuta del ticket. Mentre scrive la dottoressa chiosa con un ""ti sei fatta 4 ore di fila inutilmente"". Le avrei voluto rispondere ""grazie al cazzo"", ma ero troppo stanca e arrabbiata allo stesso tempo. Nel mentre le tipe (se questo è personale sanitario meglio abolire le lauree) intorno continuavano a ridacchiare. ",,Point,11.316218376159668,44.50623888754672,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
rBlzuSL,Pronto Soccorso Ostetrico/Ginecologico Ospedale Sant'Orsola," Via Giuseppe Massarenti 13, 40138 Bologna (BO)", 24h, 0512144429, http://www.aosp.bo.it/," La mia esperienza risale a qualche anno fa, quando ancora la ricetta per la pillola del giorno dopo era necessaria. Per la prescrizione mi sono recata qui e non ho incontrato alcun ostacolo (dopo anni poi sono finita a frequentare in quel reparto per la mia tesi di medicina e vi confermo che in linea generale non dovrebbero esserci grossi problemi).",,Point,11.36284589767456,44.49171447787767,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
h1FAwcW,ULSS 3 Serenissima - Presidio di Dolo," Via XXIX Aprile 2, 30031 Dolo (VE)", 24h, 0415133236, http://www.ulss13mirano.ven.it/index.cfm?method=mys.page&content_id=150," Un'infermiera che ha lavorato all'interno della struttura segnala che si effettuano IVG una volta alla settimana, con 5 o 6 posti disponibili. Inoltre, non ha mai assistito a scene strane o comitati pro vita in corsia.",,Point,12.070938348770143,45.42343680772784,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
